song_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
152,-0.28391203,-0.12410174,0.1409502,-0.014415637,-0.3410017,0.02302067,0.053098198,-0.20470235,0.25271466,-0.057228863,0.33492273,0.09216261,0.11118486,0.13438386,-0.13302657,0.43945825
634,0.041480955,-0.35915667,-0.6395643,0.33656222,0.122714914,-0.29966888,-0.29643673,-0.015904263,-0.47712433,0.19751932,-0.06619259,0.106286496,0.05788557,0.1385084,0.24873243,-0.1145022
620,0.04741323,-0.0343266,-0.05075878,0.1967769,0.23262814,0.01613684,-0.27421004,-0.13086273,-0.11152067,-0.23568848,-0.1494428,0.5577535,0.27121356,0.1658837,-0.11795972,0.25128785
146,-0.6946671,-0.6938897,-0.5230515,0.6021406,0.19398196,-0.22072938,0.40119576,-0.033194717,0.05005634,0.4668888,-0.116572835,0.3579419,0.54769194,-0.60329604,0.65686125,0.37643245
90,0.53307635,0.018486049,-0.16732079,0.32809752,-0.40247095,-0.2323013,-0.51744694,-0.22641382,-0.3728547,0.22269925,-0.53654516,0.1572369,0.3627283,0.03089154,0.3374386,-0.2643715
608,0.26730746,-0.03591673,-0.037891135,0.5017785,-0.02312119,0.035109226,-0.066998,-0.2500174,-0.059894178,-0.54588014,0.30553997,0.32518154,-0.088859715,0.095531575,0.32808486,0.18824656
84,0.0838073,0.26986566,-0.11185663,-0.056898132,0.028072186,-0.24129823,-0.01184263,0.05170496,0.05398631,-0.40350163,-0.31621605,-0.03613515,-0.12073178,0.12773763,0.13834085,0.35784507
1388,0.30254135,0.47010112,0.118658535,-0.38534984,0.22341855,-0.32387358,0.28580606,-0.20728418,-0.55271584,-0.15016328,-0.13981892,-0.273304,0.07358911,-0.3124972,0.19395807,0.1413946
1571,0.12911217,0.13285314,0.1269484,-0.09640221,0.19702737,0.094484545,-0.024733776,-0.23539531,-0.3300561,-0.13797313,-0.102564916,-0.10628745,0.033549894,-0.291343,-0.4667355,-0.08522668
1217,0.006471771,-0.3427143,0.370427,-0.0013371921,-0.3914443,-0.06818822,0.33539814,-0.13169307,-0.38832194,-0.27335623,-0.12559529,0.07854624,-0.11668611,-0.23114052,0.07271923,0.24206097
1203,0.24646802,-0.25028262,-0.2543449,-0.17227541,-0.7116413,0.41113544,0.62721807,-0.15713517,0.7480181,-0.54733294,-0.19028153,-0.6803942,0.11421349,-0.6342613,0.27891204,0.77204955
797,0.34742883,-0.039779935,0.6042205,0.53369534,-0.041289356,0.049549263,-0.1294302,-0.21219453,0.40150887,-0.16965227,0.12934618,0.11741363,0.20457076,0.1712117,-0.011942701,0.46455202
1565,0.015697863,-0.09484736,0.27713287,0.2516516,-0.35077843,-0.30569315,-0.22245082,-0.3478419,-0.27030858,-0.058092177,0.098930866,-0.3689019,-0.16984896,0.06021051,-0.012007836,-0.11309234
2044,-0.15999877,-0.20908895,0.20987105,0.34584004,-0.05168186,-0.18194345,-0.22298102,0.064908035,0.13592711,-0.072002746,-0.030548817,0.71575415,-0.1521167,-0.24747477,0.10817372,0.29442972
967,0.25068927,-0.4754346,-0.40330073,0.046981473,-0.44755226,0.07909954,0.53275996,-0.15724559,0.08329906,-0.41101506,-0.32076854,0.30482802,0.015651826,-0.038473584,0.14352392,0.41609532
973,0.13542141,0.5155538,0.46620372,0.016616499,0.25121847,-0.26328042,0.024655262,-0.109479606,0.21692988,-0.17093506,-0.3538011,0.011020102,0.085610144,0.17560339,-0.06986293,0.46584028
2050,-0.12529105,-0.022893328,0.13070427,0.41802338,-0.17174444,0.13459556,-0.50035495,-0.053673368,-0.38014394,-0.45757195,-0.0032778638,0.31105536,0.51621366,-0.12878232,-0.009706651,0.16994227
1559,0.018485313,0.19730821,-0.15028344,-0.12596698,-0.31640685,0.14270194,-0.25393945,-0.018899933,-0.295398,0.016219746,-0.0071802097,-0.085093535,-0.0054298625,-0.4612137,-0.011442997,0.40076035
740,-0.015318557,-0.0809903,0.035106055,0.070309505,-0.3305125,-0.4496399,-0.5905585,-0.3076402,0.023114214,-0.2710245,-0.29060775,0.76771677,0.22359496,0.3013042,0.24155293,0.2049146
1015,0.06471796,0.12800841,-0.07674051,-0.21278404,0.2758376,0.14789279,0.44428945,-0.0696816,-0.22109209,-0.23689625,0.033574086,-0.39446327,0.016693762,0.2246511,-0.046788696,0.12558044
581,0.20233978,0.33582,0.16388805,0.0965858,0.062334888,-0.15941113,-0.027372733,-0.08815687,-0.018381871,0.0003585899,-0.2360653,0.44065726,0.26294822,0.036546063,-0.29919654,0.021258496
1773,-0.11706906,-0.26486653,0.35364464,0.056362215,-0.37979463,0.31213325,0.457315,-0.28787768,-0.21631813,-0.5039654,-0.13136981,-0.3725708,0.14293224,-0.07176256,0.46183106,0.38765752
1767,-0.21336068,-0.24362838,0.042547047,0.23596129,-0.17053331,-0.061176706,0.3492078,-0.043071583,-0.36420077,-0.13135989,0.14122717,0.31710058,0.012550104,-0.34404913,0.27352422,0.5511656
1001,-0.046114303,0.018850705,-0.02483448,-0.107184134,-0.1175924,0.005935942,0.21970761,-0.07547447,-0.21226795,-0.08429273,-0.10100852,-0.3424265,-0.025076034,-0.18126366,0.09040362,0.07678924
1029,0.06716567,0.08959688,0.036273785,0.2259171,0.2934535,-0.15441896,0.035295542,-0.2366392,-0.5433101,-0.13916807,-0.35010937,-0.36024162,-0.2572658,0.08140691,-0.01881596,-0.16355507
1997,0.18579969,0.09089315,-0.21619111,-0.3437295,-0.44274676,-0.20855322,0.19061106,-0.7930126,-0.5015995,-0.5520637,-0.25469962,-0.37579823,-0.23866333,-0.19965108,0.04413492,0.625146
1983,0.3267609,-0.1919614,0.22169612,0.01346903,-0.08196289,-0.037433255,0.24987541,-0.3308959,-0.3119787,-0.43219644,-0.042033374,-0.4067759,0.378318,-0.04317824,0.28407577,0.67301714
1968,-0.05302218,0.17732413,0.11655418,-0.28912598,0.5082322,-0.12276793,0.302015,-0.3257556,-0.30809873,-0.1682247,0.0037364636,-0.20081158,-0.09373729,0.25285408,0.046052255,0.33485258
224,-0.26673687,0.15390824,-0.055130553,0.20538312,0.33995798,0.19842596,-0.1855336,-0.422683,0.32734025,-0.20040227,0.27782342,0.29495388,0.23902667,0.16159053,0.37084773,0.06329419
556,-0.49598044,0.7673252,-0.21885066,0.18636924,-0.47946742,0.5021182,-0.6015755,-0.34712452,0.09272708,-0.30020317,0.28457832,0.31555715,-0.16046706,0.5198707,0.47369242,-0.027743874
1954,0.31001672,0.17470805,-0.17070822,-0.16890419,0.052479837,-0.4259257,0.10005418,-0.20179938,-0.52734697,-0.11575111,-0.15002215,-0.23824444,0.12476756,-0.3291022,0.018563656,0.22261935
218,-0.20532446,-0.22178048,0.20975694,0.29222602,-0.14779556,0.11852637,-0.03150997,0.09421493,0.12955205,-0.40861303,0.24671328,0.2913006,0.22195777,0.06998647,0.621164,0.11282857
1940,0.16307148,0.34704575,0.054404736,-0.14348534,-0.076896325,0.20858292,0.20376353,-0.17486767,-0.4041284,-0.11405304,0.111892596,-0.6474157,0.034465842,-0.15819569,0.20715736,0.39494118
1798,-0.16523015,0.11516769,0.43173528,0.23133919,0.0038427836,-0.043353554,-0.19290517,0.198972,-0.37796867,-0.31900114,-0.017836928,-0.323291,0.09888112,-0.26608732,-0.2908047,0.23955774
1956,0.0163741,0.33037156,-0.11795139,-0.34394413,0.013965433,-0.09543807,0.5090387,-0.19888046,-0.29718786,-0.59833866,-0.04562683,0.009737042,0.10332023,0.5179127,0.029805472,0.12682743
568,0.31427616,-0.08131875,-0.19007,0.40263045,-0.040976733,0.26644024,0.057660073,-0.008519906,-0.3348016,-0.30360362,0.06532293,0.45223725,0.25900987,0.10977423,0.14736903,0.18626608
1942,0.14329058,0.3439621,-0.0096706115,-0.34002522,-0.05383847,-0.1484787,0.16273391,-0.14223848,-0.37287846,0.0015067987,-0.42668962,-0.5728084,0.116430104,-0.06157604,-0.10372244,-0.056207098
226,-0.04656806,0.01606365,0.03558913,0.6448752,-0.31340608,-0.37367508,-0.30320606,-0.056027737,-0.073897526,0.13659184,-0.08863494,0.60080576,0.25134063,0.24291769,0.24953182,-0.006674685
540,0.38776165,-0.16702922,0.1417201,0.046340823,0.051071834,0.12564695,0.122652166,-0.056912463,-0.3649775,-0.18038468,0.044224586,0.4117236,0.0022380985,-0.38176477,0.28798917,0.17847984
554,-0.116416246,-0.6304573,-0.1734954,0.38908708,-0.2994187,0.06538436,0.50436836,-0.37242484,-0.15213688,0.11408088,-0.029360987,0.19334395,0.8761726,0.30717787,0.5262403,0.37831977
232,-0.251973,-0.34241796,-0.75810856,0.1062314,0.03322108,0.090980686,0.10967357,-0.12991768,-0.092800915,0.13500926,-0.0429648,0.03300008,0.050446175,0.16797638,0.11463836,0.6226604
1995,-0.16835777,-0.0059820856,0.45341226,0.34270486,-0.18869944,-0.0075322753,0.49404144,-0.28228432,-0.10267715,-0.4344624,0.06707835,-0.3652392,0.029198652,0.1428134,0.117503166,0.37328547
1981,0.058856066,0.7483174,-0.13995385,-0.7059821,-0.07159248,-0.33205783,0.64462674,-0.2840075,-0.27405965,-0.523632,-0.05276361,-0.32519,-0.197827,0.08550277,-0.10164422,-0.3543151
1759,-0.23313157,-0.04957013,0.065029055,0.019686092,0.09195487,-0.24119484,-0.047220726,-0.056105945,-0.4233966,-0.3048493,-0.047032457,0.032036044,-0.006860648,-0.016798206,-0.13695936,0.080816254
1771,-0.031094583,0.06560584,0.33899078,-0.5266215,-0.29822794,-0.4085208,0.21746822,-0.2601751,-0.3456304,-0.07487962,0.18884172,-0.5691675,0.3256176,-0.032077666,-0.033281337,0.64644814
1017,-0.17039299,-0.42429394,0.099196576,0.16843511,-0.036709324,0.3099287,0.03653599,-0.050648343,-0.3630658,-0.3530557,-0.29157808,0.009513786,0.050666664,-0.24191941,0.13375695,0.0811765
1003,-0.51858866,-0.20257948,0.085152775,-0.17218001,-0.62364656,0.30226928,-0.27322677,-0.586739,0.0928147,-0.19691393,-0.51885027,0.2318362,-0.19978328,0.06846366,-0.35316914,-0.0726454
597,0.3058737,-0.010527862,-0.0542885,0.29364815,0.12439546,-0.08582275,-0.22700065,-0.28629786,0.016977929,-0.044566493,-0.37169144,0.374245,0.21138987,-0.12643825,-0.22985132,0.19550478
1765,-0.047361214,0.10419076,-0.0690865,0.37532967,0.13932951,-0.20625085,0.043948315,-0.102167636,-0.30449894,-0.34319216,0.10748411,0.021437744,-0.23815386,-0.07502649,-0.16146713,0.067951806
1598,0.09765424,0.32575852,-0.18277685,-0.34145775,0.16272986,0.05733611,0.11817651,-0.22598705,-0.51603997,-0.20649613,-0.25894883,-0.2858147,0.13550629,0.10672258,-0.15878403,0.122739755
742,-0.049900874,0.033680905,-0.59877294,0.3048776,0.63887894,-0.44922397,-0.022251789,-0.5842564,-0.020292751,0.12625796,-0.09509352,0.3905016,0.17429256,-0.16228269,0.5668574,0.16433412
756,-0.4207043,-0.3882953,0.20758581,0.16585803,-0.15983754,-0.1053341,-0.2679077,-0.45025554,0.325762,0.32764363,-0.2677729,0.31145692,0.43834206,0.29157034,-0.35974225,-0.11640781
1229,-0.28662914,0.017789396,0.06526112,-0.21923909,-0.060526248,-0.14437477,0.072411165,-0.1972575,-0.33576748,0.121254995,-0.1276228,-0.2707245,-0.1541668,-0.09364622,0.18068725,-0.015301741
2046,-0.40223137,0.03076496,-0.22642893,0.0007565244,0.16961698,0.0037090012,-0.5789118,-0.2172539,-0.55606365,0.10528671,-0.14866862,0.3103557,-0.19829741,0.34495908,0.32343405,-0.029524125
2052,-0.3535704,-0.12997061,0.275506,0.23310277,0.4056485,-0.119750224,-0.4773515,-0.1492212,-0.05254183,-0.079888955,-0.3362739,0.4151497,0.19783635,0.041634396,-0.27786592,-0.022908743
959,0.3353965,0.64226,0.15187134,0.25589252,0.3147018,-0.3920674,-0.025203492,-0.6303584,-0.10659765,0.15094851,0.04594262,-0.117441066,0.14189497,0.59560823,-0.39126462,0.64024323
1215,-0.1646428,-0.13550724,0.08926252,-0.21434657,-0.06454876,-0.12864533,0.076090544,-0.39187855,-0.24267605,0.048321497,-0.078430235,-0.23386052,-0.17185178,-0.14522281,-0.05867086,-0.1297502
781,0.37950101,0.320972,-0.31230265,0.20697041,0.020813791,-0.29721943,-0.37733093,-0.29468745,-0.083372705,0.10599048,-0.42390284,0.19167775,0.13103168,0.11646714,-0.2025718,0.19376726
1573,0.058485005,-0.06274261,0.28913292,-0.062633395,0.25957096,-0.42546794,0.17087485,-0.33190855,-0.5573515,-0.034684077,-0.20438522,-0.11237868,0.40924183,-0.64064467,-0.43587208,0.105399735
1567,0.032787953,-0.101396106,-0.090851896,0.27110448,-0.062343314,-0.0034836463,-0.040711977,-0.43875405,-0.41686004,0.08204571,-0.5044247,-0.0922894,-0.07504074,-0.50703245,-0.17014936,0.13611507
795,0.113916606,-0.45401227,0.29424843,0.31879693,-0.14386582,0.18999045,-0.01492629,-0.22961497,-0.40714732,-0.54122084,-0.20841692,0.49341246,0.32425776,0.1300755,0.061856877,0.058830615
1201,-0.05444097,0.12829274,0.16697797,-0.37574646,0.09438811,-0.3589554,0.23915315,-0.16251113,-0.192203,-0.2573272,-0.119452134,-0.034801513,-0.19652213,0.07137763,-0.13816331,0.2696229
92,0.33289224,0.59357005,0.22665812,0.32215774,0.24264029,-0.205106,-0.40695214,-0.20125015,0.7223626,-0.069275305,-0.12678483,-0.03520402,0.42707524,0.58226746,0.16976269,0.65253973
178,-0.31441683,-0.20838907,-0.6761287,-0.261349,0.49931398,-0.33477706,0.283703,-0.06392921,-0.21502276,0.313122,0.25112307,0.37685084,0.39813933,-0.15769361,0.29541275,0.19879043
86,0.09947507,0.48141187,0.03702863,0.15525016,-0.047571898,-0.53947586,-0.27682146,-0.1977439,0.21565817,-0.11409165,-0.41383582,0.5558143,0.065903045,0.39197758,0.22423142,-0.26698503
150,-0.43461755,0.48297182,-0.4040219,0.2523885,-0.4540826,0.43048444,-0.10477315,-0.61859226,0.2583452,-0.17184967,-0.20186228,0.5468489,-0.15638517,0.75607693,0.399509,0.16637301
144,0.032234356,-0.061565835,-0.31890213,-0.15828249,-0.2991197,-0.19276561,-0.06390963,-0.08351696,-0.1604344,-0.18255559,-0.26180267,0.4180592,0.30387866,0.4150944,0.38383782,0.34990123
622,0.61418366,-0.5422951,-0.30559194,0.63586736,0.416767,0.33735594,0.011301613,-0.379706,-0.27295646,0.11915539,-0.031864055,0.19802482,0.33161435,-0.44513443,-0.0352627,-0.13713829
51,0.2703003,0.46499968,0.042044763,0.4193785,-0.11435418,-0.21427327,-0.31764686,-0.4491351,0.13094023,-0.12274009,-0.45491275,0.13041219,-0.11665129,0.029202776,0.20835195,0.1566559
811,0.018351354,-0.33113572,-0.8446351,0.56337345,0.01743152,-0.29353458,-0.36299118,-0.2958475,0.24162897,-0.04583229,0.019524708,0.3225615,0.10878398,0.21428075,-0.17853594,0.6494974
3,0.5749518,-0.12878975,0.2079059,0.10872601,-0.40215588,-0.2539701,-0.30019063,-0.4413094,-0.57823426,-0.077483706,-0.15069081,0.56959766,0.45057786,-0.052887555,0.43505192,0.09294867
1349,0.19132559,0.016289476,0.15000656,0.19442903,-0.23808007,0.26942363,0.24613456,-0.31773233,-0.4943531,-0.56876224,-0.30755943,-0.3527421,0.33225194,-0.4768614,-0.66981375,-0.07526973
45,0.2196921,0.5837319,0.07446232,0.56563514,0.026126558,-0.122522354,-0.6243718,-0.12853481,0.29073614,-0.3835125,0.021179369,-0.3076091,0.10276744,0.49503854,0.24840403,0.44671828
805,0.17955612,-0.039827075,0.09504524,0.42959994,-0.4204718,-0.359126,-0.027923558,0.08871583,0.006883051,0.13084385,-0.26231468,0.52337015,-0.073834494,0.08608372,-0.30755705,0.5911386
1361,0.56864357,0.00952802,-0.008146694,0.039539397,-0.6333258,-0.16244128,-0.15131865,-0.10663269,-0.41079426,-0.20528574,0.06680203,0.10050317,-0.16590734,-0.5576591,-0.24633598,0.2016014
1407,0.0072637936,0.18583387,0.2511558,0.18008108,-0.42358994,-0.17509942,0.17493363,-0.20967096,0.040576413,-0.3514168,0.1756734,-0.3011279,-0.1629732,-0.057340425,-0.045855466,0.038736623
193,-0.15117125,0.33445105,-0.07349743,0.32905278,0.05633088,-0.17831826,0.13133907,-0.062085163,0.33199438,0.2575621,0.33151847,0.33889195,0.25731704,0.38334963,0.27584636,0.61190695
187,-0.36227387,-0.46044886,0.40310088,0.3648378,-0.48898494,0.35136005,-0.011719298,-0.2878797,0.101144396,0.27681237,0.49624386,0.282654,-0.04886371,0.22905318,0.5078017,0.24250193
1413,0.50145125,0.0055983746,-0.110239856,0.24718432,0.09705675,0.1125807,0.38908678,-0.3905483,-0.12002888,-0.40468287,-0.08348813,-0.35805094,-0.3407344,-0.36411068,-0.15374361,0.5526396
1375,0.3172334,-0.08015684,0.72223735,-0.34781718,0.3656451,-0.11998651,-0.5469313,-0.5754274,-0.46587077,-0.38065574,-0.37484956,-0.629013,0.043345354,-0.65518016,-0.47700912,-0.37758628
79,0.20089735,-0.061126933,-0.40991038,-0.13313217,-0.121985815,-0.5053589,-0.15328097,-0.18300265,-0.3867318,-0.34682834,-0.21924663,0.4528115,-0.03022256,0.6065817,0.26642916,-0.23841113
839,0.34432316,-0.46116754,-0.28492525,0.28467688,-0.46121508,-0.20326054,-0.20658952,-0.5843201,-0.50537795,0.0530748,-0.42217627,0.13035007,0.36393392,0.42602974,0.20674285,-0.12949373
1822,-0.46690795,0.009998804,0.25345296,-0.35232696,-0.4811698,0.55372924,0.51113075,-0.30403364,0.19629325,-0.6042854,-0.32835072,-0.0216602,0.2748538,-0.058663577,0.36068708,0.4863907
408,0.31099877,0.15350795,-0.27657887,0.39565068,0.377069,-0.48936,-0.35176307,-0.36639246,0.53390014,0.38844025,-0.26844865,0.53386873,0.5783568,0.32953024,0.48717612,-0.1459648
1188,-0.69254774,-0.16855003,0.23267907,-0.48148394,-0.7262544,0.50292534,0.41837263,-0.5428381,0.08871188,-0.3474527,-0.23985736,-0.29470158,-0.08301792,0.12541734,0.23535703,0.5730804
1836,0.19749038,0.18027464,-0.025687637,0.28063306,-0.35771507,0.23497504,0.05128621,-0.18802868,-0.056237824,-0.11814618,-0.42613104,0.22020803,-0.25594094,-0.12692411,-0.56112266,0.12917571
352,-0.25148562,0.56833684,0.5021749,0.08460037,-0.18166628,0.2907326,-0.6071576,-0.5573172,0.72711736,-0.11148142,-0.264293,0.59284014,-0.3015517,-0.11281191,0.46262702,0.2736927
420,0.026730876,0.20225698,-0.20041884,0.40995365,0.12735178,0.68311757,-0.31378245,-0.14650442,0.25804216,0.4864808,-0.14237417,0.20158035,0.09738521,-0.09129294,-0.71571225,-0.27508005
346,0.55403167,-0.06670634,0.48015478,0.24265587,0.420925,-0.28670272,-0.5535793,-0.41907412,-0.4888003,0.19332586,-0.66875255,-0.13101041,0.5853937,-0.51633865,0.25537223,0.26551297
1639,-0.5572228,-0.028464036,-0.060050167,0.28975254,0.37204185,0.1809763,-0.21924351,-0.02149207,-0.37092105,-0.39327553,-0.08848599,-0.16696832,-0.025460029,0.39599323,-0.6254621,-0.22743648
391,-0.20814054,0.030439708,0.14192204,0.09452988,0.116219126,-0.14045542,-0.2170229,-0.2623196,0.46375895,0.0721239,-0.21734725,0.4128098,0.20564526,0.13561837,0.09329173,0.11118932
1605,-0.27436206,-0.5727336,0.05646563,-0.316992,0.13270181,-0.6396873,0.10905414,-0.25987524,-0.06278459,0.27196997,-0.23265895,-0.15174587,-0.045240782,-0.30130953,-0.46280512,-0.111817256
1163,-0.06572565,0.15446872,0.27667135,0.19438988,-0.07374621,-0.24965654,0.074927576,-0.3529464,-0.2741113,0.18391383,-0.08222427,0.15530682,0.14923075,-0.33614388,-0.15959963,-0.190579
1177,0.29451823,0.0108880345,-0.15783966,0.0909488,-0.20576756,-0.031367797,0.013001744,-0.069285996,-0.51849,-0.3078351,0.011040388,-0.031571314,0.045469586,-0.3058014,0.24132614,0.34109807
1611,0.20440736,0.4563285,0.3094253,-0.094733395,0.14279474,0.1509482,0.30466706,-0.009454126,-0.34703413,-0.28309557,0.07898288,-0.34458894,0.13671187,-0.20955873,-0.16841428,0.3984657
1176,-0.032528415,-0.3712748,-0.056296576,-0.25836617,-0.39276344,-0.17629865,0.27710813,-0.1042342,0.087378025,-0.41117048,0.24566555,0.02604063,-0.006469018,-0.09235738,0.07381911,0.39242592
384,0.35335064,-0.30951336,0.13848895,-0.22664209,-0.07215515,-0.6828352,-0.6645546,-0.30862653,-0.24346176,-0.23846929,-0.21527413,0.7242369,0.523856,0.027114479,0.21171512,0.31189921
1610,-0.055941366,-0.41308373,0.3208937,-0.23313019,-0.11271403,-0.4572055,0.18014492,-0.29282787,-0.20216556,0.09935877,0.030198032,0.0007088839,-0.57285506,0.00019542873,-0.16229174,0.10042868
1604,0.04583076,-0.31596065,-0.104923114,-0.09338457,-0.25449207,-0.39440572,0.044365276,-0.3535882,-0.33057132,-0.23913167,-0.33224946,-0.013507536,-0.09735192,-0.17316674,-0.2613198,-0.0001332364
390,0.44002637,0.5104178,0.07725971,0.24336584,-0.0120467665,0.027380833,-0.2997105,-0.35626897,-0.031783152,0.15873408,-0.1978238,0.052651726,0.2433016,-0.01819109,0.03245448,0.009914905
1162,0.14200664,-0.38616133,0.56541777,0.28459433,-0.5088761,-0.16103965,0.25596842,0.090295665,0.088338874,-0.46502784,0.27814242,0.01171959,0.09295126,-0.008745396,0.06086382,-0.1433206
1638,-0.25286576,-0.16909571,-0.15825097,0.18685122,-0.3893149,0.2774466,-0.28117487,-0.48748863,-0.24588935,-0.19064972,-0.18986653,-0.22399262,-0.2264894,0.38727888,-0.22441584,-0.09237267
347,0.040849093,-0.08479912,-0.025880488,0.28457242,-0.3508418,-0.17435738,0.021613682,-0.32539985,0.07870627,-0.15322864,-0.3955644,0.39963955,0.10358503,0.5514575,0.38254532,-0.07618665
353,0.22728406,0.0032134913,-0.37768093,0.40009233,-0.6578659,0.018874682,-0.20091946,-0.6762503,-0.008438521,-0.07939276,-0.55091745,0.5371336,-0.041230693,0.5070647,0.040179536,0.027297728
435,-0.39183834,0.12645721,-0.036496695,0.48964554,0.46106339,0.01377038,-0.5346134,-0.43023464,-0.13552426,0.011971329,-0.24250144,0.82978964,0.5874676,-0.34282044,-0.16311769,-0.38722867
1189,-0.20768672,-0.24177238,-0.1052281,0.036790702,-0.4156089,0.15331371,0.40978134,-0.25832447,0.038592324,-0.6193634,-0.2060317,0.107409336,0.020379657,0.25107738,0.061176438,0.6653036
1837,-0.08078663,0.09077931,-0.13962442,0.077818215,0.022217743,0.12858899,0.29432872,0.21370937,-0.2513745,-0.049667716,-0.3598882,0.042058837,-0.4052021,-0.022915397,0.012543594,0.47882
1823,0.17612605,0.042055998,0.31946906,0.2891787,-0.26161784,-0.055444617,0.24998522,-0.1953536,-0.40674657,-0.3938287,-0.10139488,-0.33511096,0.024552006,0.038685467,-0.0881365,0.26900023
1412,0.3886501,0.0064183786,0.31094885,0.13034618,-0.1994134,-0.22119471,0.28878874,-0.19533241,-0.3126212,-0.13961314,-0.23827532,-0.4171298,-0.11670997,-0.47165293,-0.27598172,0.33857942
186,-0.3479608,-0.17085047,0.0055755544,0.41569254,-0.22734863,-0.21549569,-0.280769,-0.27204144,-0.046241652,-0.29819474,0.42364737,0.13033135,0.36908513,0.04307577,-0.07077528,0.3603806
78,0.19220074,-0.29516426,-0.059929635,0.3976582,-0.44029027,-0.23856828,-0.066515945,-0.33281973,-0.041377835,0.045854222,-0.5102286,0.31266078,-0.065483466,-0.27623415,-0.28052258,-0.1465248
1374,0.42926347,-0.3062736,0.5996319,0.35947454,-0.14257875,-0.036411088,0.1143605,-0.44697306,-0.4783643,-0.5008204,0.07046897,-0.5039552,0.2741147,-0.5208532,-0.012820905,0.37094423
1360,0.19124272,-0.050174873,0.46030352,0.28920868,0.2143932,0.22065797,0.30453905,-0.11604219,-0.2739002,-0.4710434,-0.17454274,0.014629452,-0.029891144,-0.615256,-0.075869076,0.4348618
192,-0.42931288,0.39561665,0.04697769,-0.045506835,-0.22734554,0.16666782,0.20835282,-0.56482804,0.67252743,-0.039476447,-0.053480994,0.2478067,0.02920873,0.52044904,0.116378024,0.42009178
1406,0.09227293,-0.20630436,0.118433505,0.27008194,-0.2843755,-0.096392415,0.25967845,-0.3879601,-0.2565611,-0.16854396,-0.4182832,0.18190683,-0.06824407,-0.3641942,-0.3124917,-0.26530683
804,0.12188028,-0.3781035,-0.30669257,0.11816909,0.24328093,-0.40271613,-0.4515011,-0.2978323,-0.21989672,0.13587585,0.002870805,0.4165147,0.6687722,0.40185854,0.43226245,-0.21763808
44,0.4324272,-0.28917825,0.09778132,-0.05601913,-0.091324866,0.05539971,0.07194992,-0.42906636,-0.19780855,0.22810538,-0.45444548,0.6910341,0.33576325,0.5425927,0.0857875,0.1461744
1348,0.45604485,0.26967472,-0.10833439,-0.42424312,0.045091864,-0.1146993,0.27461097,-0.036422353,-0.46421903,-0.46505097,-0.021715982,0.024458643,0.22798543,-0.1355314,0.06971047,0.21212767
810,0.24585843,-0.0100420695,-0.39472046,-0.009295055,0.12057377,-0.6040671,-0.06964572,-0.19114055,-0.16160984,0.09728449,-0.28701064,0.47571576,0.556302,0.43424004,-0.018732103,0.030154418
50,0.02781581,-0.23468883,-0.50491726,0.3520743,-0.018642785,-0.57388777,-0.48004472,-0.36674932,-0.12149891,-0.1262454,-0.4808457,0.43134716,0.055997778,0.14629997,0.44572616,0.13794713
2,0.4514308,-0.3437965,-0.47866163,0.22685082,0.016444648,-0.005611592,-0.06747385,-0.3516142,-0.09125802,0.3281275,-0.011939204,0.24927038,0.409594,-0.32786635,-0.15239002,0.32761294
145,-0.10318538,-0.2156739,-0.33371577,0.576007,-0.28286695,0.09978764,0.27739877,0.14196657,0.1316853,0.20344613,-0.042059567,0.2640936,-0.2488416,0.010635794,0.26440114,0.44211322
623,-0.058509827,0.23700935,-0.519807,0.07533374,0.04347994,-0.24366,-0.112247586,-0.06364418,-0.21831407,-0.007100331,0.018775648,0.35696867,-0.12125857,0.44871572,0.22269931,0.605152
637,-0.4323936,-0.3917576,0.31925213,0.13705441,-0.597648,-0.0059711374,-0.44655457,-0.14245073,-0.2745617,0.026202759,0.43908542,-0.035069145,0.3657596,0.2379852,0.5852457,0.04765236
151,0.1488399,-0.31388506,-0.08161696,0.58726406,-0.29514053,-0.3356133,0.13050877,-0.019015456,-0.051759437,-0.21356525,-0.4166022,0.5371512,0.10534551,0.16177827,0.30130944,-0.093522474
179,0.03587183,0.0049709603,-0.19299589,-0.02193596,-0.36021096,0.07460404,-0.009635044,-0.23996039,-0.12427473,-0.023331989,0.4570491,0.05235403,0.27119085,0.18272628,0.41990167,0.5505634
87,0.5969897,0.43078092,0.28786498,0.56733674,-0.14814556,-0.012910223,-0.4469602,-0.12363102,0.4592278,-0.5293925,0.13294174,0.2247819,0.17335887,0.029966433,0.14353414,0.20712748
93,0.16280015,0.053668514,-0.12294185,-0.11803493,-0.04392124,0.07751405,-0.19058686,0.05778722,-0.040554248,-0.26661322,-0.20733155,0.14042418,0.42060935,0.23274505,0.05702872,0.13562225
1566,-0.64328116,-0.085550085,-0.14204143,0.0717937,0.04967327,-0.45688012,-0.25998133,-0.55999607,0.35641447,-0.09342466,0.32162723,0.11499873,-0.09220168,-0.051259115,-0.4293324,0.25186467
1200,0.16190542,0.50047874,-0.28440458,0.52310425,-0.6204098,0.6194046,-0.3707627,0.55940163,-0.4986286,0.57961017,0.4360233,-0.25872862,-0.7924607,-0.6419334,0.2456063,0.850758
